time,absolute_time,de,de76,de2000,dl,da,db,dc,dh,lab_l,lab_a,lab_b,rgb_r,rgb_g,rgb_b,calibrated,sample_size_cm,de_method
3232.8071508407593,1756363968.2582958,2.5,3.2,2.5,-2.2,-0.2,2.3,-1.1,-2.0,2.4,-2.5,-0.5,2.0807291666666665,10.04296875,9.197916666666666,True,1.6000000000000005,CIE2000
3232.960723400116,1756363968.4118683,1.4,1.4,1.4,-0.5,-0.5,1.2,-0.4,-1.3,4.1,-2.8,-1.6,5.124131944444444,14.537760416666666,15.239583333333332,True,1.6000000000000005,CIE2000
3233.0142204761505,1756363968.4653654,2.1,2.8,2.1,-2.2,0.3,1.8,-1.4,-1.1,2.4,-2.0,-1.0,2.506944444444444,9.741753472222221,9.770833333333332,True,1.6000000000000005,CIE2000
3233.120600938797,1756363968.5717459,2.5,3.4,2.5,-2.5,0.4,2.2,-1.6,-1.6,2.1,-1.9,-0.6,1.911892361111111,8.504340277777777,8.222222222222221,True,1.6000000000000005,CIE2000
3233.245356321335,1756363968.6965013,0.9,1.2,0.9,1.1,-0.5,0.0,0.3,-0.4,5.7,-2.8,-2.8,8.300347222222221,18.371961805555554,20.80034722222222,True,1.6000000000000005,CIE2000
3234.36599111557,1756363969.817136,0.7,0.9,0.7,-0.7,0.1,0.5,-0.5,-0.2,3.9,-2.2,-2.3,4.732638888888888,13.453125,15.425347222222221,True,1.6000000000000005,CIE2000
3234.430891752243,1756363969.8820367,0.9,1.3,0.9,-1.3,0.3,0.3,-0.4,0.1,3.3,-2.0,-2.5,3.677951388888889,12.444444444444443,14.93923611111111,True,1.6000000000000005,CIE2000
3234.527977705002,1756363969.9791226,2.9,3.7,2.9,-2.7,0.3,2.6,-1.7,-2.0,1.9,-2.0,-0.2,1.7677951388888888,8.182291666666666,7.005208333333333,True,1.6000000000000005,CIE2000
3234.659128665924,1756363970.1102736,5.6,8.5,5.6,8.0,-1.0,-2.8,2.9,0.7,12.6,-3.3,-5.6,21.83550347222222,34.44878472222222,40.295138888888886,True,1.6000000000000005,CIE2000
3234.7388818264008,1756363970.1900268,2.1,3.0,2.1,2.7,-0.7,-1.1,1.3,0.2,7.3,-3.0,-3.9,11.667534722222221,22.506510416666664,27.006944444444443,True,1.6000000000000005,CIE2000
3235.9186322689056,1756363971.3697772,2.3,3.0,2.3,-2.2,-0.0,2.1,-1.2,-1.7,2.4,-2.3,-0.7,2.276475694444444,10.188802083333332,9.779513888888888,True,1.6000000000000005,CIE2000
3235.9517941474915,1756363971.402939,1.0,1.4,1.0,1.2,0.1,-0.7,0.5,0.5,5.8,-2.2,-3.5,8.227430555555555,18.315538194444443,22.06423611111111,True,1.6000000000000005,CIE2000
3236.096426010132,1756363971.547571,3.9,5.9,3.9,5.5,-0.6,-2.3,2.2,0.8,10.1,-2.9,-5.1,16.94314236111111,28.485243055555554,34.34548611111111,True,1.6000000000000005,CIE2000
3236.1488683223724,1756363971.6000133,3.0,4.5,3.0,4.2,-0.8,-1.6,1.8,0.3,8.8,-3.1,-4.4,13.727864583333332,25.99609375,30.545138888888886,True,1.6000000000000005,CIE2000
3236.2434694767,1756363971.6946144,1.9,2.8,1.9,2.4,-0.1,-1.4,1.3,0.7,7.0,-2.4,-4.2,10.41015625,21.50564236111111,26.449652777777775,True,1.6000000000000005,CIE2000
3237.330229997635,1756363972.781375,1.2,1.8,1.2,1.6,-0.4,-0.6,0.7,0.1,6.2,-2.7,-3.4,9.000868055555555,19.629340277777775,23.34201388888889,True,1.6000000000000005,CIE2000
3237.3535194396973,1756363972.8046644,2.4,3.2,2.4,-2.2,0.0,2.2,-1.3,-1.8,2.4,-2.3,-0.6,2.237413194444444,9.801649305555555,9.029513888888888,True,1.6000000000000005,CIE2000
3237.4827904701233,1756363972.9339354,0.6,0.7,0.6,0.6,-0.3,0.1,0.1,-0.3,5.2,-2.6,-2.7,6.783420138888888,16.94487847222222,19.25347222222222,True,1.6000000000000005,CIE2000
3237.6237013339996,1756363973.0748463,2.8,3.6,2.8,-2.5,0.0,2.6,-1.4,-2.3,2.1,-2.3,-0.2,2.020833333333333,9.001302083333332,7.581597222222221,True,1.6000000000000005,CIE2000
3237.6734323501587,1756363973.1245773,1.1,1.4,1.1,-1.0,-0.0,1.0,-0.7,-0.7,3.6,-2.3,-1.8,4.328125,12.959635416666666,14.0,True,1.6000000000000005,CIE2000
3237.750542163849,1756363973.201687,0.3,0.3,0.3,-0.2,0.1,0.3,-0.3,-0.1,4.4,-2.2,-2.5,5.891493055555555,15.06032986111111,17.196180555555554,True,1.6000000000000005,CIE2000
3238.7351520061493,1756363974.186297,1.7,2.3,1.7,-2.0,0.6,1.0,-1.2,-0.2,2.6,-1.7,-1.8,2.5590277777777777,9.93359375,11.401041666666666,True,1.6000000000000005,CIE2000
3238.855894804001,1756363974.3070397,2.6,3.7,2.6,3.4,-1.2,-0.7,1.4,-0.4,8.0,-3.5,-3.5,13.099826388888888,24.520399305555554,27.90625,True,1.6000000000000005,CIE2000
3238.9362823963165,1756363974.3874273,3.0,4.4,3.0,4.1,-1.0,-1.3,1.7,0.0,8.7,-3.3,-4.1,13.441840277777777,25.829427083333332,29.916666666666664,True,1.6000000000000005,CIE2000
3239.0406877994537,1756363974.4918327,1.9,2.6,1.9,-2.1,0.2,1.6,-1.2,-1.0,2.5,-2.1,-1.2,2.513888888888889,10.168402777777777,10.696180555555555,True,1.6000000000000005,CIE2000
3239.1199786663055,1756363974.5711236,0.6,0.6,0.6,0.2,-0.2,0.5,-0.2,-0.5,4.8,-2.5,-2.3,6.38671875,16.203993055555554,17.75173611111111,True,1.6000000000000005,CIE2000
3240.138302087784,1756363975.589447,2.7,3.5,2.7,-2.5,0.2,2.5,-1.5,-2.0,2.1,-2.1,-0.3,1.9127604166666665,8.77170138888889,7.734375,True,1.6000000000000005,CIE2000
3240.303160429001,1756363975.7543054,2.5,3.3,2.5,-2.4,0.1,2.2,-1.3,-1.8,2.2,-2.2,-0.6,1.798611111111111,9.104166666666666,8.510416666666666,True,1.6000000000000005,CIE2000
3240.369959592819,1756363975.8211045,1.8,2.0,1.8,-1.2,-0.6,1.4,-0.4,-1.5,3.4,-2.9,-1.4,3.416232638888889,13.321614583333332,13.644097222222221,True,1.6000000000000005,CIE2000
3240.4953157901764,1756363975.9464607,2.0,2.4,2.0,-1.3,-0.3,2.0,-0.9,-1.8,3.3,-2.6,-0.8,4.371527777777778,12.309461805555555,12.151041666666666,True,1.6000000000000005,CIE2000
3241.5239255428314,1756363976.9750705,0.9,1.0,0.9,-0.5,-0.5,0.7,-0.2,-0.8,4.1,-2.8,-2.1,5.164496527777778,15.085069444444443,16.631944444444443,True,1.6000000000000005,CIE2000
3241.55606508255,1756363977.00721,0.3,0.4,0.3,0.4,-0.1,0.2,-0.1,-0.2,5.0,-2.4,-2.6,6.884114583333333,16.14626736111111,18.46875,True,1.6000000000000005,CIE2000
3241.6761333942413,1756363977.1272783,1.1,1.5,1.1,-1.2,0.4,0.8,-0.8,-0.2,3.4,-1.9,-2.0,4.161024305555555,11.847222222222221,13.659722222222221,True,1.6000000000000005,CIE2000
3241.762084007263,1756363977.213229,1.0,1.4,1.0,-1.1,0.2,0.7,-0.7,-0.3,3.5,-2.1,-2.1,4.250868055555555,12.6015625,14.25173611111111,True,1.6000000000000005,CIE2000
3242.8243651390076,1756363978.27551,1.5,2.1,1.5,-1.6,0.2,1.3,-1.0,-0.8,3.0,-2.1,-1.5,3.28515625,11.278645833333332,11.87673611111111,True,1.6000000000000005,CIE2000
3242.8650302886963,1756363978.3161752,2.8,3.6,2.8,-2.5,0.1,2.5,-1.4,-2.1,2.1,-2.2,-0.3,1.8546006944444444,8.845052083333332,7.661458333333333,True,1.6000000000000005,CIE2000
3242.963004589081,1756363978.4141495,1.2,1.8,1.2,-1.4,0.2,1.0,-0.9,-0.6,3.2,-2.1,-1.8,3.5846354166666665,11.91015625,13.255208333333332,True,1.6000000000000005,CIE2000
3243.107286453247,1756363978.5584314,0.4,0.4,0.4,-0.1,0.3,0.1,-0.2,0.2,4.5,-2.0,-2.7,5.947048611111111,14.81814236111111,17.491319444444443,True,1.6000000000000005,CIE2000
3243.153411388397,1756363978.6045563,2.2,3.0,2.2,-2.3,0.4,1.9,-1.5,-1.2,2.3,-1.9,-0.9,2.2426215277777777,9.170572916666666,9.166666666666666,True,1.6000000000000005,CIE2000
3244.231780529022,1756363979.6829255,2.6,3.4,2.6,-2.5,0.2,2.3,-1.5,-1.7,2.1,-2.1,-0.5,1.983940972222222,8.84765625,8.135416666666666,True,1.6000000000000005,CIE2000
3244.255111217499,1756363979.7062562,2.2,3.5,2.2,3.3,-0.6,-0.9,1.0,0.1,7.9,-2.9,-3.7,11.955295138888888,23.37326388888889,26.949652777777775,True,1.6000000000000005,CIE2000
3244.3892962932587,1756363979.8404412,1.3,2.0,1.3,1.9,-0.1,-0.7,0.6,0.3,6.5,-2.4,-3.5,9.508246527777777,20.11935763888889,23.62326388888889,True,1.6000000000000005,CIE2000
3244.507800579071,1756363979.9589455,2.3,3.0,2.3,-2.2,-0.1,2.0,-1.1,-1.7,2.4,-2.4,-0.8,1.9991319444444444,10.006944444444445,9.53125,True,1.6000000000000005,CIE2000
3245.5832121372223,1756363981.034357,0.2,0.3,0.2,0.3,-0.1,0.1,-0.0,-0.1,4.9,-2.4,-2.7,6.481336805555555,16.06597222222222,18.463541666666664,True,1.6000000000000005,CIE2000
3245.613782644272,1756363981.0649276,3.0,3.8,3.0,-2.6,0.0,2.7,-1.4,-2.3,2.0,-2.3,-0.1,1.5104166666666665,8.56076388888889,6.979166666666666,True,1.6000000000000005,CIE2000
3245.7364892959595,1756363981.1876342,0.6,0.7,0.6,-0.5,0.1,0.6,-0.5,-0.3,4.1,-2.2,-2.2,5.2265625,13.98611111111111,15.973958333333332,True,1.6000000000000005,CIE2000
3245.8755753040314,1756363981.3267202,2.7,3.6,2.7,-2.6,0.2,2.4,-1.5,-2.0,2.0,-2.1,-0.4,1.6796875,8.563802083333332,7.618055555555555,True,1.6000000000000005,CIE2000
3245.9370114803314,1756363981.3881564,1.0,1.3,1.0,-1.0,-0.0,0.9,-0.6,-0.6,3.6,-2.3,-1.9,4.018663194444445,13.017795138888888,14.125,True,1.6000000000000005,CIE2000
3246.0226142406464,1756363981.4737592,0.7,0.9,0.7,-0.6,-0.1,0.6,-0.4,-0.5,4.0,-2.4,-2.2,4.717881944444444,13.975694444444443,15.633680555555555,True,1.6000000000000005,CIE2000
3247.025061607361,1756363982.4762065,1.3,1.9,1.3,1.6,-0.6,-0.6,0.9,-0.1,6.2,-2.9,-3.4,8.978732638888888,20.069010416666664,23.68923611111111,True,1.6000000000000005,CIE2000
3247.130130290985,1756363982.5812752,2.4,3.1,2.4,-2.2,0.0,2.2,-1.3,-1.8,2.4,-2.3,-0.6,2.355034722222222,9.843315972222221,9.348958333333332,True,1.6000000000000005,CIE2000
3247.245803117752,1756363982.696948,2.9,3.8,2.9,-2.6,0.1,2.7,-1.4,-2.3,2.0,-2.2,-0.1,1.706597222222222,8.569878472222221,7.020833333333333,True,1.6000000000000005,CIE2000
3247.3720197677612,1756363982.8231647,2.2,2.8,2.2,-2.0,-0.1,2.0,-1.1,-1.6,2.6,-2.4,-0.8,2.538628472222222,10.526909722222221,10.409722222222221,True,1.6000000000000005,CIE2000
3248.4795093536377,1756363983.9306543,2.8,3.6,2.8,-2.5,0.2,2.5,-1.5,-2.0,2.1,-2.1,-0.3,1.8051215277777777,8.69357638888889,7.565972222222221,True,1.6000000000000005,CIE2000
3248.5279519557953,1756363983.979097,0.9,1.2,0.9,-0.8,-0.1,0.9,-0.6,-0.7,3.8,-2.4,-1.9,4.34765625,13.463541666666666,14.717013888888888,True,1.6000000000000005,CIE2000
3248.6610019207,1756363984.1121469,1.0,1.5,1.0,-1.3,0.2,0.7,-0.6,-0.4,3.3,-2.1,-2.1,3.5807291666666665,12.315104166666666,14.015625,True,1.6000000000000005,CIE2000
3248.8615295886993,1756363984.3126745,1.4,2.0,1.4,-1.6,0.1,1.2,-0.9,-0.8,3.0,-2.2,-1.6,3.279513888888889,11.581163194444445,12.732638888888888,True,1.6000000000000005,CIE2000
3248.925220489502,1756363984.3763654,0.8,0.8,0.8,0.1,-0.3,0.7,-0.3,-0.7,4.7,-2.6,-2.1,6.212239583333333,15.656684027777777,17.03472222222222,True,1.6000000000000005,CIE2000
3248.998673439026,1756363984.4498184,2.7,3.5,2.7,-2.6,0.1,2.4,-1.4,-2.0,2.0,-2.2,-0.4,1.5052083333333333,8.710503472222221,7.774305555555555,True,1.6000000000000005,CIE2000
3249.132073402405,1756363984.5832183,0.8,1.1,0.8,0.9,-0.2,-0.7,0.7,0.3,5.5,-2.5,-3.5,7.1953125,17.93923611111111,21.928819444444443,True,1.6000000000000005,CIE2000
3250.1737208366394,1756363985.6248658,0.6,0.6,0.6,-0.2,-0.4,0.3,0.0,-0.5,4.4,-2.7,-2.5,5.823784722222222,15.61501736111111,17.980902777777775,True,1.6000000000000005,CIE2000
3250.2068889141083,1756363985.6580338,1.2,1.7,1.2,-1.5,0.4,0.7,-0.8,-0.2,3.1,-1.9,-2.1,3.54296875,11.513888888888888,13.565972222222221,True,1.6000000000000005,CIE2000
3250.3375990390778,1756363985.788744,2.9,3.7,2.9,-2.6,0.1,2.6,-1.4,-2.2,2.0,-2.2,-0.2,1.638454861111111,8.649305555555555,7.314236111111111,True,1.6000000000000005,CIE2000
3250.4115171432495,1756363985.862662,0.8,1.2,0.8,-1.1,0.2,0.4,-0.4,-0.1,3.5,-2.1,-2.4,3.819444444444444,12.657118055555555,14.885416666666666,True,1.6000000000000005,CIE2000
3250.5092754364014,1756363985.9604204,0.6,0.7,0.6,0.5,-0.4,0.3,0.0,-0.5,5.1,-2.7,-2.5,7.071180555555555,16.88671875,18.890625,True,1.6000000000000005,CIE2000
3251.582797765732,1756363987.0339427,1.1,1.6,1.1,-1.3,0.0,0.9,-0.6,-0.6,3.3,-2.3,-1.9,3.548177083333333,12.252170138888888,13.802083333333332,True,1.6000000000000005,CIE2000
3251.618880033493,1756363987.070025,1.4,2.0,1.4,1.9,-0.6,-0.2,0.5,-0.3,6.5,-2.9,-3.0,10.105034722222221,19.959635416666664,23.494791666666664,True,1.6000000000000005,CIE2000
3251.7215614318848,1756363987.1727064,2.4,3.6,2.4,3.2,-0.3,-1.7,1.6,0.7,7.8,-2.6,-4.5,12.3203125,23.309895833333332,28.65625,True,1.6000000000000005,CIE2000
3251.8622386455536,1756363987.3133836,3.0,4.4,3.0,3.9,-0.6,-2.0,2.0,0.7,8.5,-2.9,-4.8,13.508246527777777,25.297309027777775,30.72222222222222,True,1.6000000000000005,CIE2000
3251.902388572693,1756363987.3535335,0.2,0.2,0.2,-0.2,0.0,-0.1,0.1,0.1,4.4,-2.3,-2.9,5.49609375,15.293402777777777,18.328125,True,1.6000000000000005,CIE2000
3252.001574754715,1756363987.4527197,0.5,0.6,0.5,-0.5,0.0,0.4,-0.3,-0.3,4.1,-2.3,-2.4,5.064236111111111,14.145833333333332,16.35590277777778,True,1.6000000000000005,CIE2000
3253.0086994171143,1756363988.4598444,2.4,3.2,2.4,-2.4,0.1,2.1,-1.3,-1.6,2.2,-2.2,-0.7,1.690972222222222,9.194444444444445,8.699652777777777,True,1.6000000000000005,CIE2000
3253.11621761322,1756363988.5673625,0.3,0.3,0.3,-0.2,-0.2,0.2,0.0,-0.3,4.4,-2.5,-2.6,5.400173611111111,15.234375,17.765625,True,1.6000000000000005,CIE2000
3253.1947083473206,1756363988.6458533,0.7,0.8,0.7,0.6,-0.5,-0.0,0.3,-0.3,5.2,-2.8,-2.8,7.044704861111111,17.805121527777775,20.324652777777775,True,1.6000000000000005,CIE2000
3253.276796102524,1756363988.727941,2.1,2.6,2.1,-1.8,-0.4,1.9,-0.8,-1.7,2.8,-2.7,-0.9,2.596788194444444,11.537326388888888,11.163194444444445,True,1.6000000000000005,CIE2000
3253.372406721115,1756363988.8235517,1.1,1.3,1.1,0.9,-0.8,-0.5,0.8,-0.3,5.5,-3.1,-3.3,7.817708333333333,18.881510416666664,22.256944444444443,True,1.6000000000000005,CIE2000
3254.4492239952087,1756363989.900369,0.4,0.5,0.4,0.5,0.1,0.3,-0.2,-0.1,5.1,-2.2,-2.5,7.44140625,16.161458333333332,18.59375,True,1.6000000000000005,CIE2000
3254.539505958557,1756363989.990651,0.4,0.4,0.4,-0.0,0.2,0.3,-0.4,-0.0,4.6,-2.1,-2.5,6.272135416666666,14.87109375,17.163194444444443,True,1.6000000000000005,CIE2000
3254.6774289608,1756363990.128574,4.8,7.2,4.8,6.5,-0.2,-3.2,2.9,1.5,11.1,-2.5,-6.0,18.244791666666664,30.29296875,37.78298611111111,True,1.6000000000000005,CIE2000
3254.7534646987915,1756363990.2046096,0.4,0.4,0.4,0.3,-0.2,0.0,0.1,-0.2,4.9,-2.5,-2.8,6.19921875,16.462239583333332,18.98611111111111,True,1.6000000000000005,CIE2000
3255.883539199829,1756363991.3346841,1.0,1.5,1.0,-1.3,0.1,0.7,-0.5,-0.4,3.3,-2.2,-2.1,3.62109375,12.412760416666666,14.425347222222221,True,1.6000000000000005,CIE2000
3255.9182920455933,1756363991.369437,0.8,0.8,0.8,-0.1,-0.3,0.8,-0.4,-0.8,4.5,-2.6,-2.0,6.595052083333333,15.129774305555555,17.24652777777778,True,1.6000000000000005,CIE2000
3256.036294698715,1756363991.4874396,3.3,5.0,3.3,4.5,-1.0,-1.8,2.0,0.3,9.1,-3.3,-4.6,15.067274305555555,27.04296875,31.732638888888886,True,1.6000000000000005,CIE2000
3256.1351232528687,1756363991.5862682,1.2,1.2,1.2,0.8,-0.9,-0.0,0.6,-0.6,5.4,-3.2,-2.8,7.047743055555555,18.22612847222222,20.92013888888889,True,1.6000000000000005,CIE2000
3257.207536458969,1756363992.6586814,1.8,1.8,1.8,-0.5,-0.6,1.7,-0.6,-1.7,4.1,-2.9,-1.1,5.668836805555555,14.385416666666666,14.411458333333332,True,1.6000000000000005,CIE2000
3257.2313146591187,1756363992.6824596,1.1,1.6,1.1,-1.4,0.4,0.6,-0.8,-0.1,3.2,-1.9,-2.2,3.5399305555555554,11.524305555555555,13.583333333333332,True,1.6000000000000005,CIE2000
3257.3424532413483,1756363992.7935982,2.4,3.7,2.4,3.4,-0.5,-1.3,1.3,0.4,8.0,-2.8,-4.1,12.021701388888888,23.50390625,27.967013888888886,True,1.6000000000000005,CIE2000
3257.476606607437,1756363992.9277515,2.2,3.3,2.2,3.0,-0.0,-1.4,1.2,0.7,7.6,-2.3,-4.2,11.654947916666666,22.526041666666664,27.192708333333332,True,1.6000000000000005,CIE2000
3257.5228571891785,1756363992.9740021,1.4,2.1,1.4,1.9,-0.4,-0.6,0.7,0.0,6.5,-2.7,-3.4,9.518229166666666,20.37282986111111,23.54513888888889,True,1.6000000000000005,CIE2000
3258.6683366298676,1756363994.1194816,2.0,3.1,2.0,3.0,-0.5,-0.7,0.9,0.0,7.6,-2.8,-3.5,11.623263888888888,22.49045138888889,25.961805555555554,True,1.6000000000000005,CIE2000
3258.710590839386,1756363994.1617358,1.6,1.8,1.6,-0.8,-0.3,1.5,-0.8,-1.4,3.8,-2.6,-1.2,5.255208333333333,13.328559027777777,13.98611111111111,True,1.6000000000000005,CIE2000
3258.8128163814545,1756363994.2639613,2.6,3.1,2.6,-1.9,-0.5,2.3,-0.8,-2.3,2.7,-2.8,-0.5,2.302083333333333,11.205729166666666,9.996527777777777,True,1.6000000000000005,CIE2000
3258.9083168506622,1756363994.3594618,2.3,3.0,2.3,-2.1,0.0,2.0,-1.2,-1.6,2.5,-2.3,-0.8,2.47265625,10.043402777777777,9.822916666666666,True,1.6000000000000005,CIE2000
3259.0139303207397,1756363994.4650753,2.6,3.3,2.6,-2.3,-0.1,2.4,-1.2,-2.1,2.3,-2.4,-0.4,1.796440972222222,9.664930555555555,8.677083333333332,True,1.6000000000000005,CIE2000
3260.118535757065,1756363995.5696807,2.3,3.6,2.3,3.4,-0.4,-1.0,1.1,0.3,8.0,-2.7,-3.8,12.501302083333332,23.598958333333332,27.538194444444443,True,1.6000000000000005,CIE2000
3260.209510564804,1756363995.6606555,1.6,2.5,1.6,2.4,-0.4,-0.4,0.6,-0.0,7.0,-2.7,-3.2,10.520833333333332,21.307291666666664,24.32638888888889,True,1.6000000000000005,CIE2000
3260.3031203746796,1756363995.7542653,2.2,3.4,2.2,3.1,-0.5,-1.1,1.2,0.3,7.7,-2.8,-3.9,11.48220486111111,23.14409722222222,27.28125,True,1.6000000000000005,CIE2000
3260.436036348343,1756363995.8871813,0.8,1.0,0.8,0.6,-0.2,-0.7,0.7,0.3,5.2,-2.5,-3.5,7.210069444444444,17.40451388888889,21.59375,True,1.6000000000000005,CIE2000
3260.500308036804,1756363995.951453,1.5,1.5,1.5,-0.4,-0.7,1.2,-0.3,-1.4,4.2,-3.0,-1.6,5.628038194444444,14.695746527777777,15.70486111111111,True,1.6000000000000005,CIE2000
3261.596758365631,1756363997.0479033,2.8,3.6,2.8,-2.5,0.1,2.5,-1.4,-2.1,2.1,-2.2,-0.3,1.9552951388888888,8.977864583333332,7.725694444444444,True,1.6000000000000005,CIE2000
3261.6852815151215,1756363997.1364264,1.7,2.4,1.7,-2.0,0.5,1.1,-1.2,-0.4,2.6,-1.8,-1.7,2.604600694444444,9.825520833333332,11.28125,True,1.6000000000000005,CIE2000
3261.7675907611847,1756363997.2187357,2.9,3.6,2.9,-2.2,-0.2,2.8,-1.1,-2.6,2.4,-2.5,-0.0,2.3328993055555554,9.949652777777777,8.055555555555555,True,1.6000000000000005,CIE2000
3261.884890317917,1756363997.3360353,1.9,2.6,1.9,-2.1,0.4,1.4,-1.3,-0.7,2.5,-1.9,-1.4,2.559895833333333,9.811631944444445,10.763888888888888,True,1.6000000000000005,CIE2000
3263.028930425644,1756363998.4800754,2.4,3.2,2.4,-2.3,-0.1,2.2,-1.2,-1.8,2.3,-2.4,-0.6,1.8402777777777777,9.763020833333332,8.914930555555555,True,1.6000000000000005,CIE2000
3263.0734479427338,1756363998.5245929,2.7,4.0,2.7,3.5,-0.7,-1.6,1.7,0.4,8.1,-3.0,-4.4,13.01953125,24.527777777777775,29.4375,True,1.6000000000000005,CIE2000
3263.180729150772,1756363998.631874,1.5,2.2,1.5,2.0,-0.4,-0.9,0.9,0.3,6.6,-2.7,-3.7,10.43532986111111,20.510850694444443,24.94097222222222,True,1.6000000000000005,CIE2000
3263.258557319641,1756363998.7097023,1.4,1.7,1.4,1.5,-0.8,0.0,0.5,-0.6,6.1,-3.1,-2.8,9.473958333333332,19.397135416666664,22.34548611111111,True,1.6000000000000005,CIE2000
3263.4370546340942,1756363998.8881996,2.4,3.1,2.4,-2.2,-0.1,2.1,-1.2,-1.8,2.4,-2.4,-0.7,2.077256944444444,9.944444444444445,9.491319444444445,True,1.6000000000000005,CIE2000
3263.5188353061676,1756363998.9699802,2.6,3.4,2.6,-2.4,0.1,2.4,-1.4,-2.0,2.2,-2.2,-0.4,1.923611111111111,9.223090277777777,8.276041666666666,True,1.6000000000000005,CIE2000
3263.6252512931824,1756363999.0763962,2.8,3.6,2.8,-2.6,0.1,2.6,-1.4,-2.2,2.0,-2.2,-0.2,1.6701388888888888,8.726996527777777,7.413194444444444,True,1.6000000000000005,CIE2000
3264.605712890625,1756364000.0568578,2.5,3.0,2.5,-1.9,-0.5,2.3,-0.8,-2.2,2.7,-2.8,-0.5,2.390625,11.166666666666666,10.11111111111111,True,1.6000000000000005,CIE2000
3264.637348175049,1756364000.088493,2.2,3.3,2.2,3.1,-0.8,-0.7,1.0,-0.2,7.7,-3.1,-3.5,11.65798611111111,23.16579861111111,26.461805555555554,True,1.6000000000000005,CIE2000
3264.7633876800537,1756364000.2145326,2.1,3.2,2.1,3.1,-0.6,-0.6,0.9,-0.0,7.7,-2.9,-3.4,11.879774305555555,22.82595486111111,26.0625,True,1.6000000000000005,CIE2000
3264.8870413303375,1756364000.3381863,2.4,3.8,2.4,3.5,-0.6,-1.1,1.3,0.2,8.1,-2.9,-3.9,12.113715277777777,23.983506944444443,27.953125,True,1.6000000000000005,CIE2000
3265.913189649582,1756364001.3643346,2.2,3.3,2.2,3.1,-0.5,-1.1,1.1,0.3,7.7,-2.8,-3.9,11.77517361111111,22.981336805555554,26.984375,True,1.6000000000000005,CIE2000
3265.942579269409,1756364001.3937242,1.7,2.0,1.7,1.6,-1.1,0.3,0.6,-1.0,6.2,-3.4,-2.5,9.739149305555555,20.328559027777775,22.20486111111111,True,1.6000000000000005,CIE2000
3266.059713602066,1756364001.5108585,2.6,3.2,2.6,-2.1,-0.4,2.4,-0.9,-2.2,2.5,-2.7,-0.4,1.8619791666666665,10.449652777777777,9.333333333333332,True,1.6000000000000005,CIE2000
3266.1956572532654,1756364001.6468022,2.6,3.3,2.6,-2.3,-0.1,2.4,-1.2,-2.0,2.3,-2.4,-0.4,1.9405381944444444,9.684895833333332,8.697916666666666,True,1.6000000000000005,CIE2000
3266.259130001068,1756364001.710275,2.5,3.0,2.5,-1.9,-0.5,2.3,-0.8,-2.3,2.7,-2.8,-0.5,2.4752604166666665,11.25390625,10.201388888888888,True,1.6000000000000005,CIE2000
3267.2399785518646,1756364002.6911235,2.6,3.1,2.6,-1.9,-0.6,2.4,-0.7,-2.3,2.7,-2.9,-0.4,2.392795138888889,11.274305555555555,10.12673611111111,True,1.6000000000000005,CIE2000
3267.2715849876404,1756364002.72273,2.6,4.0,2.6,3.7,-0.1,-1.5,1.4,0.7,8.3,-2.4,-4.3,12.722222222222221,24.1171875,28.855902777777775,True,1.6000000000000005,CIE2000
3267.38635969162,1756364002.8375046,2.5,3.8,2.5,3.6,-0.6,-1.0,1.2,0.1,8.2,-2.9,-3.8,12.859809027777777,24.32204861111111,28.163194444444443,True,1.6000000000000005,CIE2000
3267.510538816452,1756364002.9616838,2.8,4.2,2.8,4.0,-0.9,-1.0,1.3,-0.1,8.6,-3.2,-3.8,13.21657986111111,25.168402777777775,28.848958333333332,True,1.6000000000000005,CIE2000
3268.6170184612274,1756364004.0681634,2.8,4.3,2.8,3.9,-0.6,-1.8,1.8,0.5,8.5,-2.9,-4.6,13.292534722222221,25.00954861111111,30.166666666666664,True,1.6000000000000005,CIE2000
3268.6475706100464,1756364004.0987155,2.7,3.3,2.7,-2.2,-0.2,2.5,-1.1,-2.3,2.4,-2.5,-0.3,2.174913194444444,10.003472222222221,8.739583333333332,True,1.6000000000000005,CIE2000
3268.7705175876617,1756364004.2216625,3.1,3.8,3.1,-2.3,-0.4,3.0,-1.0,-2.8,2.3,-2.7,0.2,1.776909722222222,9.759982638888888,7.282986111111111,True,1.6000000000000005,CIE2000
3268.9330554008484,1756364004.3842003,2.5,2.9,2.5,-1.7,-0.7,2.3,-0.5,-2.3,2.9,-3.0,-0.5,2.515625,12.15234375,10.925347222222221,True,1.6000000000000005,CIE2000
3268.9961771965027,1756364004.4473221,2.9,3.7,2.9,-2.7,0.3,2.6,-1.6,-2.1,1.9,-2.0,-0.2,1.6449652777777777,8.274739583333332,6.975694444444444,True,1.6000000000000005,CIE2000
3270.030699968338,1756364005.481845,3.0,3.8,3.0,-2.6,0.0,2.7,-1.3,-2.4,2.0,-2.3,-0.1,1.4396701388888888,8.688802083333332,6.991319444444444,True,1.6000000000000005,CIE2000
3270.0477731227875,1756364005.498918,2.6,4.0,2.6,3.7,-0.3,-1.5,1.4,0.6,8.3,-2.6,-4.3,13.04470486111111,24.532552083333332,29.196180555555554,True,1.6000000000000005,CIE2000
